observed_mass,true_mass
1.562498789413417910e+02,1.718734879753334610e+02
1.781938081331416015e+02,1.720432202031093993e+02
1.762884134368295008e+02,1.713273557463244856e+02
1.669642512983939469e+02,1.648289629588009859e+02
1.726999065384111418e+02,1.691420657880551914e+02
1.678862620437139981e+02,1.713273557463244856e+02
1.707783072885197271e+02,1.734361218149539638e+02
1.801582462625889605e+02,1.713273557463244856e+02
1.726393189099319159e+02,1.733150724380121801e+02
1.675788344351046817e+02,1.713273557463244856e+02
1.686752573976473286e+02,1.720432202031093993e+02
1.365622504260684877e+02,1.734361218149539638e+02
1.316512848174356805e+02,1.718734879753334610e+02
1.734740254485855644e+02,1.718734879753334610e+02
1.834533552140901236e+02,1.705848135574055959e+02
1.660989684253082999e+02,1.713273557463244856e+02
1.665953084234111543e+02,1.720432202031093993e+02
1.847736936488264803e+02,1.747519995837947135e+02
1.759074430799902302e+02,1.705848135574055959e+02
1.675760936719813117e+02,1.735220746588904319e+02
1.691500254330830444e+02,1.718734879753334610e+02
1.735463017911974646e+02,1.720432202031093993e+02
1.565834970784601126e+02,1.701800555430296242e+02
1.710704107010940334e+02,1.718734879753334610e+02
1.689729530182677024e+02,1.701800555430296242e+02
1.486112925022261493e+02,1.691420657880551914e+02
1.438025107378463474e+02,1.720432202031093993e+02
1.713120568037955991e+02,1.733150724380121801e+02
1.654316088157736147e+02,1.718734879753334610e+02
1.645821886834141026e+02,1.733150724380121801e+02
1.862722618123777636e+02,1.883910587148232025e+02
1.703074876365073465e+02,1.676634206574603922e+02
1.684795271941589476e+02,1.705848135574055959e+02
1.306314823336293500e+02,1.713273557463244856e+02
1.559780822418645698e+02,1.734361218149539638e+02
1.715775592571770289e+02,1.718734879753334610e+02
1.656751339958300377e+02,1.701800555430296242e+02
1.639636869573901663e+02,1.718734879753334610e+02
1.474364329236834124e+02,1.742458114065751147e+02
1.705510214082925131e+02,1.713273557463244856e+02
1.742221329193943404e+02,1.705848135574055959e+02
1.347455728712582470e+02,1.677006708124382612e+02
1.505498366735427282e+02,1.720432202031093993e+02
1.554986548871584660e+02,1.720432202031093993e+02
1.729375925397880565e+02,1.733150724380121801e+02
1.847914907670197238e+02,1.741536929844004078e+02
1.768226864077789457e+02,1.733150724380121801e+02
1.411687147302718586e+02,1.733150724380121801e+02
1.710808293942202170e+02,1.707984646259251349e+02
1.585566644846349220e+02,1.733150724380121801e+02
1.476165713610025136e+02,1.718734879753334610e+02
1.772468718522947881e+02,1.742458114065751147e+02
1.670801823799450574e+02,1.720432202031093993e+02
1.464796354006093679e+02,1.399981854196545328e+02
1.727355757232129179e+02,1.733150724380121801e+02
1.818607937164482564e+02,1.718734879753334610e+02
1.601953531553789958e+02,1.651166786177911376e+02
1.783683495444505240e+02,1.720432202031093993e+02
1.679659707361752794e+02,1.735220746588904319e+02
1.653339937661797308e+02,1.735220746588904319e+02
1.786323381668206025e+02,1.742458114065751147e+02
1.327205954188129056e+02,1.720432202031093993e+02
1.793063945841376778e+02,1.747519995837947135e+02
1.696529147644699833e+02,1.663639926102778759e+02
1.722325353392081979e+02,1.742458114065751147e+02
1.727878480142171895e+02,1.720432202031093993e+02
1.661175758532051248e+02,1.734361218149539638e+02
1.761067657460826581e+02,1.718734879753334610e+02
1.632643542468875353e+02,1.720432202031093993e+02
1.511329727549846780e+02,1.741536929844004078e+02
1.727015782457801265e+02,1.758052820549516753e+02
1.409467906062189400e+02,1.741536929844004078e+02
1.641987576043500496e+02,1.718734879753334610e+02
1.650102350396307997e+02,1.741536929844004078e+02
1.696650332351897816e+02,1.740556302049063220e+02
1.575029890239967472e+02,1.668633052652682238e+02
1.763794535392100329e+02,1.718734879753334610e+02
1.766386189478985784e+02,1.713273557463244856e+02
1.815177423698199277e+02,1.849181053372944916e+02
1.372674592921602255e+02,1.707984646259251349e+02
1.786290174064711778e+02,1.747217720393671243e+02
1.825944145484636749e+02,1.741536929844004078e+02
1.721407906611663634e+02,1.720432202031093993e+02
1.730371558771182094e+02,1.720432202031093993e+02
1.482568630401227097e+02,1.701800555430296242e+02
1.536823946181463612e+02,1.718734879753334610e+02
1.766770871924601352e+02,1.740556302049063220e+02
1.724955952568421651e+02,1.741536929844004078e+02
1.539792020838743554e+02,1.535804154827011416e+02
1.639959229133198733e+02,1.718734879753334610e+02
1.589098616043085315e+02,1.733150724380121801e+02
1.623113186018363194e+02,1.720432202031093993e+02
1.629567400042402312e+02,1.718734879753334610e+02
1.663007855488764619e+02,1.734361218149539638e+02
1.720949409718098195e+02,1.718734879753334610e+02
1.661178845272015110e+02,1.720432202031093993e+02
1.645686757556655380e+02,1.718776948429975562e+02
1.719683095301484457e+02,1.682550778336802750e+02
1.697612454823390067e+02,1.718776948429975562e+02
1.592738478283366419e+02,1.597752168129513279e+02
1.566847132672941711e+02,1.704965402344073766e+02
1.761801943457544724e+02,1.733194515534106870e+02
1.700052246833032541e+02,1.718776948429975562e+02
1.471702954104443961e+02,1.704965402344073766e+02
1.425949990469884483e+02,1.718776948429975562e+02
1.632408929699074633e+02,1.733194515534106870e+02
1.696958789109013424e+02,1.733194515534106870e+02
1.739487325865446508e+02,1.718776948429975562e+02
1.824279507256221677e+02,1.718776948429975562e+02
1.771535016354394259e+02,1.752646358673396492e+02
1.325159920413293264e+02,1.733194515534106870e+02
1.709888146494047305e+02,1.782629699968804005e+02
1.606697026583684078e+02,1.681692029226198883e+02
1.496813485958714125e+02,1.802199427502408469e+02
1.509483005747948710e+02,1.682550778336802750e+02
1.697564405918874400e+02,1.704965402344073766e+02
1.607708582462600191e+02,1.802199427502408469e+02
1.883603307070375195e+02,1.782629699968804005e+02
1.611205914703143094e+02,1.646698777931869415e+02
1.803954603288117085e+02,1.704965402344073766e+02
1.749210695049279423e+02,1.674334525593912417e+02
1.658140379580233628e+02,1.649627734710431923e+02
1.211262333331850840e+02,1.681626324681546976e+02
1.647943825967975329e+02,1.649329451162320765e+02
1.767057545439493254e+02,1.681692029226198883e+02
1.736228963004737125e+02,1.718776948429975562e+02
1.768639953050854388e+02,1.733194515534106870e+02
1.797644695652231235e+02,1.718776948429975562e+02
1.763458477495121031e+02,1.718776948429975562e+02
1.701627858935258644e+02,1.752646358673396492e+02
1.467983994644842198e+02,1.718776948429975562e+02
1.706489086753948925e+02,1.718776948429975562e+02
1.649148026452058389e+02,1.814905960113910055e+02
1.837038280322462640e+02,1.842349164122651928e+02
1.773747055175735454e+02,1.733194515534106870e+02
1.659582750770130986e+02,1.664231933797888416e+02
1.451907177912506768e+02,1.597752168129513279e+02
1.730706823111916606e+02,1.718776948429975562e+02
1.707139798016828536e+02,1.718776948429975562e+02
1.701266439007559370e+02,1.677504467314015812e+02
1.724437920307651950e+02,1.733194515534106870e+02
1.750982621710750209e+02,1.718776948429975562e+02
1.525362828650208655e+02,1.602994251143174438e+02
1.804889676511084531e+02,1.718776948429975562e+02
1.802382101122467191e+02,1.733194515534106870e+02
1.782836363973396203e+02,1.871496694560730703e+02
1.623117153571634503e+02,1.608164300929041133e+02
1.768093090876583915e+02,1.733194515534106870e+02
1.725912861437609251e+02,1.630882042723306711e+02
1.813248775461885032e+02,1.981861889530539145e+02
1.765488012036472014e+02,1.718776948429975562e+02
1.700510864723298994e+02,1.718776948429975562e+02
1.710008136178027769e+02,1.718776948429975562e+02
1.727964790444429468e+02,1.733194515534106870e+02
1.667597705340308494e+02,1.644001764486599768e+02
1.684678068763666374e+02,1.718776948429975562e+02
1.619123564414248904e+02,1.733194515534106870e+02
1.797676965372231734e+02,1.718776948429975562e+02
1.617466473120017554e+02,1.576728969464977297e+02
1.624674225963479159e+02,1.681626324681546976e+02
1.637289415874606391e+02,1.718776948429975562e+02
1.428909893668398752e+02,1.589248005143861349e+02
1.611477324040143344e+02,1.733194515534106870e+02
1.746980953414787052e+02,1.718776948429975562e+02
1.790774902598934659e+02,1.718776948429975562e+02
1.760201006579891043e+02,1.752646358673396492e+02
1.546885487899587872e+02,1.718776948429975562e+02
1.536468490198575125e+02,1.557190140061247234e+02
1.536018531668918286e+02,1.704965402344073766e+02
1.459792226780104727e+02,1.752646358673396492e+02
1.699814829984151174e+02,1.733194515534106870e+02
1.471829108286908081e+02,1.681626324681546976e+02
1.693108239114263824e+02,1.733194515534106870e+02
1.467537902471515281e+02,1.718776948429975562e+02
1.623629667192296324e+02,1.664231933797888416e+02
1.695435805137396130e+02,1.704965402344073766e+02
1.725376604894664752e+02,1.701637036813839643e+02
1.442740898897625925e+02,1.733194515534106870e+02
1.452522177949885531e+02,1.733194515534106870e+02
1.352608922535909528e+02,1.733194515534106870e+02
1.754645296275934925e+02,1.718776948429975562e+02
1.696315090840642199e+02,1.752646358673396492e+02
1.779371355877047165e+02,1.772829019956105014e+02
1.557425591627690835e+02,1.701637036813839643e+02
1.699407118051140912e+02,1.733194515534106870e+02
1.612996261042905530e+02,1.718776948429975562e+02
1.610512516720712597e+02,1.665521341674857467e+02
1.619214912567381930e+02,1.733194515534106870e+02
1.714625534366580553e+02,1.752646358673396492e+02
1.625077790807553129e+02,1.681626324681546976e+02
1.532052425716952087e+02,1.718776948429975562e+02
1.889453581657228085e+02,1.871496694560730703e+02
1.648965801046365414e+02,1.733194515534106870e+02
1.704374435709140698e+02,1.718776948429975562e+02
1.736366500415648488e+02,1.718776948429975562e+02
1.888177261667274252e+02,1.802199427502408469e+02
1.689734979372672115e+02,1.718776948429975562e+02
1.769916742842976589e+02,1.701637036813839643e+02
1.650470469172404364e+02,1.752646358673396492e+02
1.724793959167899686e+02,1.704965402344073766e+02
1.777752147608635198e+02,1.733194515534106870e+02
1.775095067945028973e+02,1.733194515534106870e+02
1.732800029690549763e+02,1.654899553733171160e+02
1.473307219701185602e+02,1.733194515534106870e+02
1.780447944039773915e+02,1.802199427502408469e+02
1.501284473343068555e+02,1.630094893844389503e+02
1.721280148781368098e+02,1.733194515534106870e+02
1.496297822154107280e+02,1.569392789695962165e+02
1.608612879702812961e+02,1.718776948429975562e+02
1.271145903080193449e+02,1.733194515534106870e+02
1.713917047542212231e+02,1.718776948429975562e+02
1.730336829089542050e+02,1.733194515534106870e+02
1.673503613878534679e+02,1.677504467314015812e+02
1.744400956744764528e+02,1.718776948429975562e+02
1.788981778775259386e+02,1.733194515534106870e+02
1.263419014886563900e+02,1.782629699968804005e+02
1.727303225448766852e+02,1.649627734710431923e+02
1.568937536549740912e+02,1.587179536654417689e+02
1.728929917584484883e+02,1.733194515534106870e+02
1.697796408210217862e+02,1.718776948429975562e+02
1.819373698222281348e+02,1.718776948429975562e+02
1.757016796469536928e+02,1.718776948429975562e+02
1.748810858096404388e+02,1.640089113145257329e+02
1.658537299670149991e+02,1.651348722199879262e+02
1.738624277877390227e+02,1.733194515534106870e+02
1.685538106383241654e+02,1.718776948429975562e+02
1.801130907473595357e+02,1.733194515534106870e+02
1.678073905156956300e+02,1.704965402344073766e+02
1.785060473401768206e+02,1.701637036813839643e+02
1.776701526852296240e+02,1.733194515534106870e+02
1.785088990320182347e+02,1.733194515534106870e+02
1.766060165631425036e+02,1.733194515534106870e+02
1.657184738004912958e+02,1.733194515534106870e+02
1.585803666709136337e+02,1.607000167885433939e+02
1.505869513831715949e+02,1.627651128225719788e+02
1.361449363859271955e+02,1.674334525593912417e+02
1.702508623796354357e+02,1.718776948429975562e+02
1.441493435944027510e+02,1.733194515534106870e+02
1.694217576724683738e+02,1.733194515534106870e+02
1.736875921562339329e+02,1.752646358673396492e+02
1.740836476484186619e+02,1.733194515534106870e+02
1.882816875160652046e+02,1.814905960113910055e+02
1.744410028805287425e+02,1.682550778336802750e+02
1.631979097233232778e+02,1.718776948429975562e+02
1.689981218494826294e+02,1.718776948429975562e+02
1.682488046754267828e+02,1.718776948429975562e+02
1.767688685152261598e+02,1.752646358673396492e+02
1.682750440957352964e+02,1.718776948429975562e+02
1.737175081519077366e+02,1.681692029226198883e+02
1.611882124503409841e+02,1.704965402344073766e+02
1.707165645441180004e+02,1.733194515534106870e+02
1.675225218073704525e+02,1.681626324681546976e+02
1.345714451023156357e+02,1.398772589500238439e+02
1.685572494046779468e+02,1.733194515534106870e+02
1.652182905278381213e+02,1.733194515534106870e+02
1.733989018271676343e+02,1.718776948429975562e+02
1.223203874672998239e+02,1.701637036813839643e+02
1.705409228740685705e+02,1.771596329545349136e+02
1.705729682049648943e+02,1.682550778336802750e+02
1.842484675256836795e+02,1.733194515534106870e+02
1.566002580748174466e+02,1.733194515534106870e+02
1.639454893772880837e+02,1.592458976758833273e+02
1.732063433715937890e+02,1.718776948429975562e+02
1.679346975884090796e+02,1.733194515534106870e+02
1.482175070404688597e+02,1.592458976758833273e+02
1.749365570072124285e+02,1.701637036813839643e+02
1.807984988164062941e+02,1.733194515534106870e+02
1.550402585556919632e+02,1.841807144173185691e+02
1.664725911193872037e+02,1.752646358673396492e+02
1.799908287287262283e+02,1.772829019956105014e+02
1.696746865623360634e+02,1.718776948429975562e+02
1.610520120694365858e+02,1.654899553733171160e+02
1.710803753910159060e+02,1.718776948429975562e+02
1.819415379982853551e+02,1.733194515534106870e+02
1.663691712743057849e+02,1.665521341674857467e+02
1.633414179472153194e+02,1.718776948429975562e+02
1.822936703933577292e+02,1.733194515534106870e+02
1.830729928152880177e+02,1.718776948429975562e+02
1.681447180551491556e+02,1.733194515534106870e+02
1.758624858114508811e+02,1.704965402344073766e+02
1.731209058080776799e+02,1.718776948429975562e+02
1.334138488346625309e+02,1.630882042723306711e+02
1.695587028461267494e+02,1.644486598244836557e+02
1.801243382399327686e+02,1.782629699968804005e+02
1.705710703182762131e+02,1.718776948429975562e+02
1.575032492849086054e+02,1.649329451162320765e+02
1.602392480949795015e+02,1.681626324681546976e+02
1.280278505843104426e+02,1.704965402344073766e+02
1.844767222900447337e+02,1.733194515534106870e+02
1.775668947342979322e+02,1.733194515534106870e+02
1.645317815012211895e+02,1.733194515534106870e+02
1.491569573699544549e+02,1.718776948429975562e+02
1.695498128873657606e+02,1.640089113145257329e+02
1.782734542711191352e+02,1.718776948429975562e+02
1.757264876809040288e+02,1.718776948429975562e+02
1.630599574563410954e+02,1.503285009480120209e+02
1.589692138729343469e+02,1.608164300929041133e+02
1.710214589030532295e+02,1.752646358673396492e+02
1.713906971441342648e+02,1.701637036813839643e+02
1.288292035201542660e+02,1.718776948429975562e+02
1.471655221943759955e+02,1.613819848960953038e+02
1.727254179379630727e+02,1.915406275586368281e+02
1.552762646423836372e+02,1.718776948429975562e+02
1.746441752055843040e+02,1.718776948429975562e+02
1.513189731765822330e+02,1.723724483366574134e+02
1.317162930456477739e+02,1.470856522680876424e+02
1.422749387083829902e+02,1.728755744692371650e+02
1.706540453312210559e+02,1.731027358504860558e+02
1.404127776467381352e+02,1.593929350393883908e+02
1.738840656356337604e+02,1.738451810558361785e+02
1.748924762263817740e+02,1.740098452222905223e+02
1.750510392553804877e+02,1.723203886482997689e+02
1.597534155864466641e+02,1.728755744692371650e+02
1.763924832027770719e+02,1.723724483366574134e+02
1.622055536301421625e+02,1.728755744692371650e+02
1.607210715467838327e+02,1.723724483366574134e+02
1.670406472995003071e+02,1.725977760095865392e+02
1.587528285799657226e+02,1.595913319245304081e+02
